"","products","Date","purchase_count"
"2328","Slowest Hare bicycle",2020-04-16,45
"2329","Slowest Hare bicycle",2020-04-17,42
"2330","Slowest Hare bicycle",2020-04-18,17
"2331","Slowest Hare bicycle",2020-04-19,17
"2332","Slowest Hare bicycle",2020-04-20,43
"2333","Slowest Hare bicycle",2020-04-21,42
"2334","Slowest Hare bicycle",2020-04-22,44
"2335","Slowest Hare bicycle",2020-04-23,45
"2336","Slowest Hare bicycle",2020-04-24,39
"2337","Slowest Hare bicycle",2020-04-25,16
"2338","Slowest Hare bicycle",2020-04-26,15
"2339","Slowest Hare bicycle",2020-04-27,45
"2340","Slowest Hare bicycle",2020-04-28,39
"2341","Sunny Disposition Gloves",2019-11-01,3
"2342","Sunny Disposition Gloves",2019-11-02,3
"2343","Sunny Disposition Gloves",2019-11-03,3
"2344","Sunny Disposition Gloves",2019-11-04,3
"2345","Sunny Disposition Gloves",2019-11-05,3
"2346","Sunny Disposition Gloves",2019-11-06,3
"2347","Sunny Disposition Gloves",2019-11-07,3
"2348","Sunny Disposition Gloves",2019-11-08,3
"2349","Sunny Disposition Gloves",2019-11-09,3
"2350","Sunny Disposition Gloves",2019-11-10,3
"2351","Sunny Disposition Gloves",2019-11-11,3
"2352","Sunny Disposition Gloves",2019-11-12,3
"2353","Sunny Disposition Gloves",2019-11-13,3
"2354","Sunny Disposition Gloves",2019-11-14,3
"2355","Sunny Disposition Gloves",2019-11-15,3
"2356","Sunny Disposition Gloves",2019-11-16,3
"2357","Sunny Disposition Gloves",2019-11-17,3
"2358","Sunny Disposition Gloves",2019-11-18,3
"2359","Sunny Disposition Gloves",2019-11-19,3
"2360","Sunny Disposition Gloves",2019-11-20,3
"2361","Sunny Disposition Gloves",2019-11-21,3
"2362","Sunny Disposition Gloves",2019-11-22,3
"2363","Sunny Disposition Gloves",2019-11-23,3
"2364","Sunny Disposition Gloves",2019-11-24,3
"2365","Sunny Disposition Gloves",2019-11-25,3
"2366","Sunny Disposition Gloves",2019-11-26,3
"2367","Sunny Disposition Gloves",2019-11-27,3
"2368","Sunny Disposition Gloves",2019-11-28,3
"2369","Sunny Disposition Gloves",2019-11-29,3
"2370","Sunny Disposition Gloves",2019-11-30,3
"2371","Sunny Disposition Gloves",2019-12-01,3
"2372","Sunny Disposition Gloves",2019-12-02,3
"2373","Sunny Disposition Gloves",2019-12-03,3
"2374","Sunny Disposition Gloves",2019-12-04,3
"2375","Sunny Disposition Gloves",2019-12-05,3
"2376","Sunny Disposition Gloves",2019-12-06,3
"2377","Sunny Disposition Gloves",2019-12-07,3
"2378","Sunny Disposition Gloves",2019-12-08,3
"2379","Sunny Disposition Gloves",2019-12-09,3
"2380","Sunny Disposition Gloves",2019-12-10,3
"2381","Sunny Disposition Gloves",2019-12-11,3
"2382","Sunny Disposition Gloves",2019-12-12,9
"2383","Sunny Disposition Gloves",2019-12-13,17
"2384","Sunny Disposition Gloves",2019-12-14,14
"2385","Sunny Disposition Gloves",2019-12-15,12
"2386","Sunny Disposition Gloves",2019-12-16,49
"2387","Sunny Disposition Gloves",2019-12-17,43
"2388","Sunny Disposition Gloves",2019-12-18,44
"2389","Sunny Disposition Gloves",2019-12-19,44
"2390","Sunny Disposition Gloves",2019-12-20,39
"2391","Sunny Disposition Gloves",2019-12-21,15
"2392","Sunny Disposition Gloves",2019-12-22,14
"2393","Sunny Disposition Gloves",2019-12-23,34
"2394","Sunny Disposition Gloves",2019-12-24,26
"2395","Sunny Disposition Gloves",2019-12-25,15
"2396","Sunny Disposition Gloves",2019-12-26,27
"2397","Sunny Disposition Gloves",2019-12-27,28
"2398","Sunny Disposition Gloves",2019-12-28,12
"2399","Sunny Disposition Gloves",2019-12-29,13
"2400","Sunny Disposition Gloves",2019-12-30,34
"2401","Sunny Disposition Gloves",2019-12-31,25
"2402","Sunny Disposition Gloves",2020-01-01,12
"2403","Sunny Disposition Gloves",2020-01-02,47
"2404","Sunny Disposition Gloves",2020-01-03,42
"2405","Sunny Disposition Gloves",2020-01-04,14
"2406","Sunny Disposition Gloves",2020-01-05,16
"2407","Sunny Disposition Gloves",2020-01-06,58
"2408","Sunny Disposition Gloves",2020-01-07,58
"2409","Sunny Disposition Gloves",2020-01-08,58
"2410","Sunny Disposition Gloves",2020-01-09,55
"2411","Sunny Disposition Gloves",2020-01-10,47
"2412","Sunny Disposition Gloves",2020-01-11,13
"2413","Sunny Disposition Gloves",2020-01-12,13
"2414","Sunny Disposition Gloves",2020-01-13,53
"2415","Sunny Disposition Gloves",2020-01-14,52
"2416","Sunny Disposition Gloves",2020-01-15,52
"2417","Sunny Disposition Gloves",2020-01-16,54
"2418","Sunny Disposition Gloves",2020-01-17,47
"2419","Sunny Disposition Gloves",2020-01-18,16
"2420","Sunny Disposition Gloves",2020-01-19,15
"2421","Sunny Disposition Gloves",2020-01-20,51
"2422","Sunny Disposition Gloves",2020-01-21,51
"2423","Sunny Disposition Gloves",2020-01-22,51
"2424","Sunny Disposition Gloves",2020-01-23,50
"2425","Sunny Disposition Gloves",2020-01-24,48
"2426","Sunny Disposition Gloves",2020-01-25,12
"2427","Sunny Disposition Gloves",2020-01-26,12
"2428","Sunny Disposition Gloves",2020-01-27,43
"2429","Sunny Disposition Gloves",2020-01-28,46
"2430","Sunny Disposition Gloves",2020-01-29,49
"2431","Sunny Disposition Gloves",2020-01-30,47
"2432","Sunny Disposition Gloves",2020-01-31,43
"2433","Sunny Disposition Gloves",2020-02-01,19
"2434","Sunny Disposition Gloves",2020-02-02,17
"2435","Sunny Disposition Gloves",2020-02-03,58
"2436","Sunny Disposition Gloves",2020-02-04,50
"2437","Sunny Disposition Gloves",2020-02-05,57
"2438","Sunny Disposition Gloves",2020-02-06,56
"2439","Sunny Disposition Gloves",2020-02-07,51
"2440","Sunny Disposition Gloves",2020-02-08,18
"2441","Sunny Disposition Gloves",2020-02-09,18
"2442","Sunny Disposition Gloves",2020-02-10,63
"2443","Sunny Disposition Gloves",2020-02-11,54
"2444","Sunny Disposition Gloves",2020-02-12,57
"2445","Sunny Disposition Gloves",2020-02-13,59
"2446","Sunny Disposition Gloves",2020-02-14,46
"2447","Sunny Disposition Gloves",2020-02-15,16
"2448","Sunny Disposition Gloves",2020-02-16,17
"2449","Sunny Disposition Gloves",2020-02-17,49
"2450","Sunny Disposition Gloves",2020-02-18,56
"2451","Sunny Disposition Gloves",2020-02-19,54
"2452","Sunny Disposition Gloves",2020-02-20,53
"2453","Sunny Disposition Gloves",2020-02-21,47
"2454","Sunny Disposition Gloves",2020-02-22,16
"2455","Sunny Disposition Gloves",2020-02-23,15
"2456","Sunny Disposition Gloves",2020-02-24,50
"2457","Sunny Disposition Gloves",2020-02-25,50
"2458","Sunny Disposition Gloves",2020-02-26,52
"2459","Sunny Disposition Gloves",2020-02-27,51
"2460","Sunny Disposition Gloves",2020-02-28,44
"2461","Sunny Disposition Gloves",2020-02-29,18
"2462","Sunny Disposition Gloves",2020-03-01,16
"2463","Sunny Disposition Gloves",2020-03-02,50
"2464","Sunny Disposition Gloves",2020-03-03,52
"2465","Sunny Disposition Gloves",2020-03-04,54
"2466","Sunny Disposition Gloves",2020-03-05,53
"2467","Sunny Disposition Gloves",2020-03-06,48
"2468","Sunny Disposition Gloves",2020-03-07,18
"2469","Sunny Disposition Gloves",2020-03-08,19
"2470","Sunny Disposition Gloves",2020-03-09,52
"2471","Sunny Disposition Gloves",2020-03-10,55
"2472","Sunny Disposition Gloves",2020-03-11,53
"2473","Sunny Disposition Gloves",2020-03-12,50
"2474","Sunny Disposition Gloves",2020-03-13,46
"2475","Sunny Disposition Gloves",2020-03-14,17
"2476","Sunny Disposition Gloves",2020-03-15,18
"2477","Sunny Disposition Gloves",2020-03-16,50
"2478","Sunny Disposition Gloves",2020-03-17,48
"2479","Sunny Disposition Gloves",2020-03-18,50
"2480","Sunny Disposition Gloves",2020-03-19,53
"2481","Sunny Disposition Gloves",2020-03-20,48
"2482","Sunny Disposition Gloves",2020-03-21,19
"2483","Sunny Disposition Gloves",2020-03-22,18
"2484","Sunny Disposition Gloves",2020-03-23,54
"2485","Sunny Disposition Gloves",2020-03-24,54
"2486","Sunny Disposition Gloves",2020-03-25,59
"2487","Sunny Disposition Gloves",2020-03-26,51
"2488","Sunny Disposition Gloves",2020-03-27,55
"2489","Sunny Disposition Gloves",2020-03-28,20
"2490","Sunny Disposition Gloves",2020-03-29,19
"2491","Sunny Disposition Gloves",2020-03-30,58
"2492","Sunny Disposition Gloves",2020-03-31,54
"2493","Sunny Disposition Gloves",2020-04-01,54
"2494","Sunny Disposition Gloves",2020-04-02,51
"2495","Sunny Disposition Gloves",2020-04-03,56
"2496","Sunny Disposition Gloves",2020-04-04,20
"2497","Sunny Disposition Gloves",2020-04-05,19
"2498","Sunny Disposition Gloves",2020-04-06,57
"2499","Sunny Disposition Gloves",2020-04-07,52
"2500","Sunny Disposition Gloves",2020-04-08,57
"2501","Sunny Disposition Gloves",2020-04-09,53
"2502","Sunny Disposition Gloves",2020-04-10,34
"2503","Sunny Disposition Gloves",2020-04-11,18
"2504","Sunny Disposition Gloves",2020-04-12,18
"2505","Sunny Disposition Gloves",2020-04-13,50
"2506","Sunny Disposition Gloves",2020-04-14,57
"2507","Sunny Disposition Gloves",2020-04-15,52
"2508","Sunny Disposition Gloves",2020-04-16,54
"2509","Sunny Disposition Gloves",2020-04-17,48
"2510","Sunny Disposition Gloves",2020-04-18,18
"2511","Sunny Disposition Gloves",2020-04-19,18
"2512","Sunny Disposition Gloves",2020-04-20,52
"2513","Sunny Disposition Gloves",2020-04-21,53
"2514","Sunny Disposition Gloves",2020-04-22,53
"2515","Sunny Disposition Gloves",2020-04-23,58
"2516","Sunny Disposition Gloves",2020-04-24,48
"2517","Sunny Disposition Gloves",2020-04-25,18
"2518","Sunny Disposition Gloves",2020-04-26,18
"2519","Sunny Disposition Gloves",2020-04-27,52
"2520","Sunny Disposition Gloves",2020-04-28,55
"2521","Thrillers Only laptop",2019-11-01,4
"2522","Thrillers Only laptop",2019-11-02,1
"2523","Thrillers Only laptop",2019-11-03,1
"2524","Thrillers Only laptop",2019-11-04,7
"2525","Thrillers Only laptop",2019-11-05,6
"2526","Thrillers Only laptop",2019-11-06,7
"2527","Thrillers Only laptop",2019-11-07,6
"2528","Thrillers Only laptop",2019-11-08,6
"2529","Thrillers Only laptop",2019-11-09,1
"2530","Thrillers Only laptop",2019-11-10,1
"2531","Thrillers Only laptop",2019-11-11,6
"2532","Thrillers Only laptop",2019-11-12,6
"2533","Thrillers Only laptop",2019-11-13,6
"2534","Thrillers Only laptop",2019-11-14,6
"2535","Thrillers Only laptop",2019-11-15,5
"2536","Thrillers Only laptop",2019-11-16,1
"2537","Thrillers Only laptop",2019-11-17,2
"2538","Thrillers Only laptop",2019-11-18,7
"2539","Thrillers Only laptop",2019-11-19,6
"2540","Thrillers Only laptop",2019-11-20,6
"2541","Thrillers Only laptop",2019-11-21,6
"2542","Thrillers Only laptop",2019-11-22,6
"2543","Thrillers Only laptop",2019-11-23,1
"2544","Thrillers Only laptop",2019-11-24,1
"2545","Thrillers Only laptop",2019-11-25,6
"2546","Thrillers Only laptop",2019-11-26,6
"2547","Thrillers Only laptop",2019-11-27,5
"2548","Thrillers Only laptop",2019-11-28,5
"2549","Thrillers Only laptop",2019-11-29,5
"2550","Thrillers Only laptop",2019-11-30,1
"2551","Thrillers Only laptop",2019-12-01,2
"2552","Thrillers Only laptop",2019-12-02,7
"2553","Thrillers Only laptop",2019-12-03,6
"2554","Thrillers Only laptop",2019-12-04,6
"2555","Thrillers Only laptop",2019-12-05,6
"2556","Thrillers Only laptop",2019-12-06,5
"2557","Thrillers Only laptop",2019-12-07,2
"2558","Thrillers Only laptop",2019-12-08,2
"2559","Thrillers Only laptop",2019-12-09,8
"2560","Thrillers Only laptop",2019-12-10,6
"2561","Thrillers Only laptop",2019-12-11,6
"2562","Thrillers Only laptop",2019-12-12,7
"2563","Thrillers Only laptop",2019-12-13,6
"2564","Thrillers Only laptop",2019-12-14,1
"2565","Thrillers Only laptop",2019-12-15,1
"2566","Thrillers Only laptop",2019-12-16,6
"2567","Thrillers Only laptop",2019-12-17,6
"2568","Thrillers Only laptop",2019-12-18,5
"2569","Thrillers Only laptop",2019-12-19,6
"2570","Thrillers Only laptop",2019-12-20,4
"2571","Thrillers Only laptop",2019-12-21,1
"2572","Thrillers Only laptop",2019-12-22,1
"2573","Thrillers Only laptop",2019-12-23,4
"2574","Thrillers Only laptop",2019-12-24,3
"2575","Thrillers Only laptop",2019-12-25,1
"2576","Thrillers Only laptop",2019-12-26,3
"2577","Thrillers Only laptop",2019-12-27,3
"2578","Thrillers Only laptop",2019-12-28,1
"2579","Thrillers Only laptop",2019-12-29,2
"2580","Thrillers Only laptop",2019-12-30,4
"2581","Thrillers Only laptop",2019-12-31,3
"2582","Thrillers Only laptop",2020-01-01,1
"2583","Thrillers Only laptop",2020-01-02,6
"2584","Thrillers Only laptop",2020-01-03,5
"2585","Thrillers Only laptop",2020-01-04,1
"2586","Thrillers Only laptop",2020-01-05,2
"2587","Thrillers Only laptop",2020-01-06,8
"2588","Thrillers Only laptop",2020-01-07,7
"2589","Thrillers Only laptop",2020-01-08,8
"2590","Thrillers Only laptop",2020-01-09,7
"2591","Thrillers Only laptop",2020-01-10,6
"2592","Thrillers Only laptop",2020-01-11,1
"2593","Thrillers Only laptop",2020-01-12,2
"2594","Thrillers Only laptop",2020-01-13,7
"2595","Thrillers Only laptop",2020-01-14,6
"2596","Thrillers Only laptop",2020-01-15,7
"2597","Thrillers Only laptop",2020-01-16,7
"2598","Thrillers Only laptop",2020-01-17,6
"2599","Thrillers Only laptop",2020-01-18,2
"2600","Thrillers Only laptop",2020-01-19,1
"2601","Thrillers Only laptop",2020-01-20,7
"2602","Thrillers Only laptop",2020-01-21,6
"2603","Thrillers Only laptop",2020-01-22,7
"2604","Thrillers Only laptop",2020-01-23,6
"2605","Thrillers Only laptop",2020-01-24,5
"2606","Thrillers Only laptop",2020-01-25,1
"2607","Thrillers Only laptop",2020-01-26,1
"2608","Thrillers Only laptop",2020-01-27,6
"2609","Thrillers Only laptop",2020-01-28,6
"2610","Thrillers Only laptop",2020-01-29,7
"2611","Thrillers Only laptop",2020-01-30,6
"2612","Thrillers Only laptop",2020-01-31,5
"2613","Thrillers Only laptop",2020-02-01,2
"2614","Thrillers Only laptop",2020-02-02,2
"2615","Thrillers Only laptop",2020-02-03,9
"2616","Thrillers Only laptop",2020-02-04,7
"2617","Thrillers Only laptop",2020-02-05,8
"2618","Thrillers Only laptop",2020-02-06,7
"2619","Thrillers Only laptop",2020-02-07,7
"2620","Thrillers Only laptop",2020-02-08,2
"2621","Thrillers Only laptop",2020-02-09,2
"2622","Thrillers Only laptop",2020-02-10,8
"2623","Thrillers Only laptop",2020-02-11,7
"2624","Thrillers Only laptop",2020-02-12,7
"2625","Thrillers Only laptop",2020-02-13,7
"2626","Thrillers Only laptop",2020-02-14,6
"2627","Thrillers Only laptop",2020-02-15,2
"2628","Thrillers Only laptop",2020-02-16,2
"2629","Thrillers Only laptop",2020-02-17,7
"2630","Thrillers Only laptop",2020-02-18,7
"2631","Thrillers Only laptop",2020-02-19,8
"2632","Thrillers Only laptop",2020-02-20,7
"2633","Thrillers Only laptop",2020-02-21,6
"2634","Thrillers Only laptop",2020-02-22,2
"2635","Thrillers Only laptop",2020-02-23,2
"2636","Thrillers Only laptop",2020-02-24,6
"2637","Thrillers Only laptop",2020-02-25,6
"2638","Thrillers Only laptop",2020-02-26,8
"2639","Thrillers Only laptop",2020-02-27,5
"2640","Thrillers Only laptop",2020-02-28,5
"2641","Thrillers Only laptop",2020-02-29,1
"2642","Thrillers Only laptop",2020-03-01,2
"2643","Thrillers Only laptop",2020-03-02,7
"2644","Thrillers Only laptop",2020-03-03,6
"2645","Thrillers Only laptop",2020-03-04,9
"2646","Thrillers Only laptop",2020-03-05,7
"2647","Thrillers Only laptop",2020-03-06,6
"2648","Thrillers Only laptop",2020-03-07,2
"2649","Thrillers Only laptop",2020-03-08,2
"2650","Thrillers Only laptop",2020-03-09,7
"2651","Thrillers Only laptop",2020-03-10,7
"2652","Thrillers Only laptop",2020-03-11,8
"2653","Thrillers Only laptop",2020-03-12,7
"2654","Thrillers Only laptop",2020-03-13,6
"2655","Thrillers Only laptop",2020-03-14,2
"2656","Thrillers Only laptop",2020-03-15,3
"2657","Thrillers Only laptop",2020-03-16,7
"2658","Thrillers Only laptop",2020-03-17,6
"2659","Thrillers Only laptop",2020-03-18,6
"2660","Thrillers Only laptop",2020-03-19,5
"2661","Thrillers Only laptop",2020-03-20,6
"2662","Thrillers Only laptop",2020-03-21,2
"2663","Thrillers Only laptop",2020-03-22,2
"2664","Thrillers Only laptop",2020-03-23,7
"2665","Thrillers Only laptop",2020-03-24,7
"2666","Thrillers Only laptop",2020-03-25,7
"2667","Thrillers Only laptop",2020-03-26,6
"2668","Thrillers Only laptop",2020-03-27,6
"2669","Thrillers Only laptop",2020-03-28,2
"2670","Thrillers Only laptop",2020-03-29,3
"2671","Thrillers Only laptop",2020-03-30,8
"2672","Thrillers Only laptop",2020-03-31,7
"2673","Thrillers Only laptop",2020-04-01,7
"2674","Thrillers Only laptop",2020-04-02,6
"2675","Thrillers Only laptop",2020-04-03,6
"2676","Thrillers Only laptop",2020-04-04,3
"2677","Thrillers Only laptop",2020-04-05,2
"2678","Thrillers Only laptop",2020-04-06,8
"2679","Thrillers Only laptop",2020-04-07,7
"2680","Thrillers Only laptop",2020-04-08,7
"2681","Thrillers Only laptop",2020-04-09,7
"2682","Thrillers Only laptop",2020-04-10,5
"2683","Thrillers Only laptop",2020-04-11,2
"2684","Thrillers Only laptop",2020-04-12,2
"2685","Thrillers Only laptop",2020-04-13,6
"2686","Thrillers Only laptop",2020-04-14,8
"2687","Thrillers Only laptop",2020-04-15,7
"2688","Thrillers Only laptop",2020-04-16,7
"2689","Thrillers Only laptop",2020-04-17,7
"2690","Thrillers Only laptop",2020-04-18,2
"2691","Thrillers Only laptop",2020-04-19,2
"2692","Thrillers Only laptop",2020-04-20,9
"2693","Thrillers Only laptop",2020-04-21,7
"2694","Thrillers Only laptop",2020-04-22,7
"2695","Thrillers Only laptop",2020-04-23,8
"2696","Thrillers Only laptop",2020-04-24,7
"2697","Thrillers Only laptop",2020-04-25,2
"2698","Thrillers Only laptop",2020-04-26,3
"2699","Thrillers Only laptop",2020-04-27,9
"2700","Thrillers Only laptop",2020-04-28,7
